coluna1,coluna2,Coluna3
35,0.7598310057618085,C
58,-0.934600666579479,B
16,0.7015811194329918,B
63,-1.7134739965011896,C
64,0.7539431525632553,B
20,-1.5667263982537145,C
80,-0.824846915960779,C
32,-2.5551555545058666,B
56,-1.6157332547824945,B
12,-1.4827405774440054,B
61,0.7319302598125581,B
51,1.2322165853177098,B
63,0.7771685121283383,B
89,0.35749187533303234,B
72,0.036615699086659445,C
49,0.7798153294236346,B
62,-2.0446107566313008,A
96,0.9967684716823048,C
56,1.0645014316171313,C
35,1.2786826742209587,A
15,1.0813016649660883,A
44,0.620262769822694,B
25,0.5670275346240238,B
18,-0.2991976795819964,A
3,0.44245324115185913,A
89,0.22680280855251608,C
58,-1.9892332826924002,C
69,-0.32957962218141895,B
77,1.3530998719780176,B
89,0.25903813638480533,B
85,-1.684804184467897,C
75,-0.07183051178566931,A
55,1.4570226909098167,A
67,-0.7748552084973801,A
41,-0.3145370842863455,A
5,-1.109670626705152,C
30,-0.8783776850298886,A
85,0.23737290309774942,B
45,0.1359515314230045,C
90,-0.061624837887503524,C
35,-0.11585066007587068,B
98,0.49265736274536676,A
92,0.09728887589727706,B
6,-0.7501049536821593,C
31,-0.8455697250524761,B
95,0.003909855051481904,A
5,-0.40242663678071233,C
94,0.40152919335808823,B
47,0.5230176517716789,A
89,1.142677292841828,C
18,-0.5818263733040447,C
55,0.3069700842254914,A
88,-0.4487817908350983,B
56,-1.8627400482645815,A
57,1.2144091862340312,C
78,0.44173207039584056,A
59,1.9504148681801874,A
43,-0.3937050267103923,C
71,0.7669886053271234,C
53,-1.1348185171518357,B
41,1.013586852830813,A
65,-0.11129648597338224,A
61,-0.29940154242017175,B
3,1.303854564326832,C
57,-1.5447277514077837,C
57,0.44633301936002845,B
56,0.16753233324203518,B
76,0.10951205977996055,A
61,1.486220287690268,B
52,-1.7813129614009064,C
9,0.8784809756028942,C
80,-1.171559923865743,A
6,0.5618049678302812,C
50,-0.001141638761121175,A
45,0.5049245630100847,C
12,-2.5019901177902546,C
91,-0.5710852935319165,C
47,-0.5804292245346333,A
84,-0.44944193948560746,A
61,-1.7587100819907129,C
32,0.2190460242543546,C
97,0.989033522247704,B
6,-0.39024217025734864,A
6,-1.194325777817711,A
57,0.3138707675377388,A
43,-0.09223817972690866,C
41,-0.10203019252257846,B
45,-0.2999011060124368,C
63,1.2858653839652268,B
34,-0.8552663709958167,B
78,-0.2504159018095721,B
97,0.8007787842101074,B
62,0.1418132704353936,A
87,0.8085018558156265,C
89,1.6595214609402393,A
51,0.6791293697032817,B
74,-0.8615647800852941,A
47,0.6428585241642862,A
75,0.8967978024262979,B
2,0.7050168845087,B
63,-3.5192235896364292,A
41,-0.657957528092364,C
15,1.1153247326748632,B
48,-0.8790860541438845,C
74,1.162187688560615,A
60,-0.30903528715273904,C
44,0.93073604549394,C
50,-1.0308229802123645,C
56,0.14904237876166465,A
29,1.0890802745683745,C
44,-1.7484489116420041,B
58,0.8802146867443341,C
50,-1.289161792358902,C
47,0.6791104998863834,A
7,-1.2758394461918106,C
18,1.4510926181119177,C
76,-0.3690915976923493,B
58,1.6177470546271295,B
65,-1.3415769163266753,A
33,-0.36342142910286834,C
83,0.274432422685604,C
93,-0.9755758016104059,A
47,1.0942737652441537,C
41,-1.1849432043508998,A
33,-1.2243552145434284,A
89,-1.0821735539186959,A
9,-1.6952005497467924,C
27,-1.2641075735128122,A
53,-0.11744973285025251,B
43,0.7953646796826531,A
8,1.4188275532133856,A
23,-0.7188696352910193,C
47,-0.4032968917966661,C
83,-1.5013980717992645,C
54,0.47960431827072697,C
43,0.9938823111445838,C
21,-0.5721183462521,C
89,0.5887090392508983,A
8,0.04110041156392031,A
33,0.040095575042493885,C
21,1.590951817492493,B
39,-0.5953366489225637,C
5,-0.1796678220223257,A
98,-1.572029588991932,A
79,0.739947062695668,A
33,0.32283566106517064,A
87,1.9044940012222098,B
14,-0.6352244055428194,A
9,0.7568325748408268,C
97,0.14393029966537052,C
57,-1.5982912120153174,A
47,-0.1579429790524394,B
8,0.5877642200949467,A
86,-0.6165843750492124,A
4,1.11400768927049,A
43,0.296134618722594,B
67,-0.3878996677658634,B
97,-1.291923413111503,C
16,-0.9198414841202021,B
45,0.6086991317839359,B
47,3.0821210336688027,B
82,-0.18142683416028638,B
99,1.4778325096271205,A
72,-0.465170913173441,B
33,-0.5233832741781899,B
9,0.35407114349880414,C
8,0.5385740647647157,A
21,-0.2688372397944164,A
20,0.42997047675812844,A
65,0.048881615834988484,C
74,0.5377344888306327,B
25,0.761418390627529,A
37,0.9080696596171884,A
60,0.6040885046020794,B
63,-0.8011953772733242,A
86,1.825783299149551,A
75,0.7660111655889557,C
1,-0.3979065029571932,A
80,-1.5494357348199903,C
95,-0.3149432624322856,C
95,2.5538787021462572,C
63,0.8572463047934518,B
50,-0.694236960272415,B
50,0.22570670433247325,A
89,-0.24396014057291263,C
94,0.9655029734042915,C
56,-0.6175709730912492,A
8,-0.6463762662323772,C
23,-1.642383869060868,B
9,0.002938053249730005,B
26,-0.14708097845602128,A
72,0.6696713137165542,B
34,1.022736450657366,B
52,-1.9556593215299,A
88,0.46752604800330155,C
73,-1.3987248545350994,B
26,-0.6101352263510949,B
37,-0.42556509393269454,B
51,0.7695922810857692,A
97,-1.3042783800614564,B
20,-0.22967088662890053,C
6,0.848928225287766,B
24,2.5536562986795683,B
19,0.5164983396142823,A
47,1.0435999156083093,B
10,0.52530191441677,C
57,1.8307435549790112,B
48,-0.30707222511505533,C
90,-0.9260951564821981,A
62,-1.154084292440328,A
86,0.06659966237775373,B
56,-1.9795644661045542,C
70,-1.5782928567367287,C
4,-0.1956078917529275,C
37,-0.42321553406472456,B
7,0.6494788150056049,B
35,0.26880619655708426,B
28,-0.4419908548545269,C
90,-0.515356206923341,A
17,-0.28279828277314656,B
66,-0.8348934251490279,A
35,-0.2264847571816348,A
27,0.8579918646054059,A
86,0.08132735829067844,A
29,0.39647106081195993,C
82,0.7467384696933507,B
18,0.11844931896624816,A
